262.194,-1
262.194,-1
262.194,-1
262.194,-1
262.194,52522.3
262.194,52522.3
262.194,52522.6
262.194,52521.3
262.194,52520.9
262.194,52521.2
262.194,52522.5
262.194,52524
262.194,52524.1
262.194,52523.1
262.194,52522.4
262.194,52523.2
262.194,52523.1
262.193,52523.2
262.193,52523.1
262.193,52522.9
262.193,52522.5
262.193,52520.7
262.181,52521.3
262.173,52519.3
262.161,52509.9
262.133,52525.1
262.099,52544.2
262.074,52544.9
262.058,52555.1
262.051,52573.6
262.051,52568.2
262.049,52584.6
262.04,52685.9
262.015,52572.2
261.984,52569.2
261.934,52578.4
261.892,52589.2
261.84,52608.8
261.795,52604.5
261.748,52629.7
261.714,52621.7
261.664,52602
261.659,52617.8
261.641,52613.7
261.609,52607.4
261.591,52608.7
261.571,52598.7
261.541,52590.6
261.494,52577.2
261.458,52774.6
261.416,52580.4
261.368,52592.2
261.324,52631.7
261.27,52633.6
261.219,52664.9
261.167,52699.2
261.116,52692.5
261.067,52712.7
261.018,52715.8
260.967,52695.8
260.919,52729
260.867,52735.8
260.823,52718.2
260.785,52712.8
260.727,52694.3
260.683,52676.1
260.64,52682.4
260.585,52675.9
260.54,52693.9
260.483,52687.7
260.464,52833.8
260.413,52726.7
260.38,52753.1
260.347,52792.5
260.309,52835.7
260.273,52893
260.214,52960.5
260.166,53035
260.124,53118.8
260.068,53210.3
260.021,53292.7
259.971,53370.7
259.923,53416.8
259.87,53498.6
259.824,53712.2
259.782,53567.7
259.736,53574.8
259.686,53589.2
259.64,53580.4
259.599,53568.5
259.56,53536.8
259.514,53518.2
259.472,53483.9
259.441,53451.3
259.406,53423.9
259.367,53380.1
259.327,53316.3
259.288,53336.9
259.256,53294.3
259.227,53360.8
259.188,53328.9
259.166,53273
259.124,53252.6
259.076,53206.6
259.028,53206.1
258.981,53206.7
258.927,53183
258.88,53206.5
258.823,53202.9
258.771,53198.9
258.725,53181.5
258.691,53227.8
258.66,53218.5
258.64,53251.7
258.606,53249.9
258.564,53257.9
258.52,53265.8
258.466,53248
258.419,53263.5
258.374,53246.1
258.33,53250.5
258.279,53237.2
258.227,53233
258.178,53148.6
258.138,53038.9
258.107,53199.3
258.081,53196.5
258.061,53210.3
258.046,53229.8
258.032,53205.7
257.993,53190.5
257.954,53165.5
257.908,53177.8
257.862,53166.6
257.817,53148
257.77,53123.1
257.721,53094.8
257.679,53067.6
257.647,53044.8
257.621,53032.2
257.601,53019.4
257.57,52995.3
257.525,52966.5
257.479,52954.8
257.425,52915.4
257.383,52908.8
257.33,52865.3
257.285,52836.3
257.237,52854.5
257.187,52814.1
257.133,52793.8
257.085,52763.9
257.04,52750.1
256.993,52782
256.966,52747.6
256.941,52739.7
256.905,52744.8
256.863,52743.6
256.816,52751.8
256.763,52727.3
256.717,52745.4
256.666,52755.9
256.615,52725
256.561,52692.5
256.512,52689.1
256.458,52682
256.414,52667.4
256.374,52657.1
256.33,52629
256.287,52605.6
256.246,52616.4
256.203,52598.9
256.17,52571.5
256.132,52561.8
256.113,52548.4
256.091,52547.5
256.071,52540.8
256.047,52531.7
256.021,52536.7
255.992,52515.1
255.961,52505.5
255.922,52507.7
255.883,52460.2
255.843,52447.4
255.805,52453
255.768,52432.2
255.728,52429.9
255.683,52376.4
255.638,52366.5
255.59,52359.4
255.542,52333.4
255.496,52328.7
255.458,52285.7
255.414,52260.7
255.369,52260.7
255.325,52212.6
255.278,52217.8
255.22,52195.3
255.169,52188.4
255.118,52171.8
255.066,52142.3
255.022,52110.7
254.983,52089.8
254.95,52066.8
254.91,52023.9
254.859,52011.2
254.816,51933.3
254.768,51876.3
254.724,51849.3
254.697,51777.5
254.664,51723.9
254.623,51675.5
254.575,51540.8
254.525,51434.5
254.473,51316
254.424,51225
254.372,51128.6
254.327,51072.9
254.275,51014.7
254.217,50987.8
254.169,51028.5
254.118,51068.7
254.071,51134.2
254.028,51175.9
254.005,51226.8
253.979,51259.7
253.962,51275.9
253.932,51337
253.892,51374.7
253.848,51407.2
253.806,51456
253.758,51493.9
253.716,51522.5
253.676,51564.6
253.631,51584.3
253.598,51617.6
253.573,51626.7
253.545,51658.2
253.508,51683.5
253.468,51731.2
253.419,51783
253.373,51845.2
253.326,51898.8
253.273,51963.5
253.235,52011.4
