262.194,-1
262.194,-1
262.194,-1
262.194,-1
262.194,52557.1
262.194,52558.1
262.194,52559.4
262.194,52559.5
262.194,52559.2
262.194,52560.1
262.194,52560.8
262.194,52559.3
262.194,52559.3
262.194,52557.4
262.194,52561
262.194,52559.7
262.193,52560.5
262.193,52558.1
262.193,52559.2
262.193,52558.2
262.193,52558
262.193,52558.4
262.182,52567.9
262.173,52558.4
262.161,52527.5
262.135,52553.7
262.1,52564.9
262.076,52583.4
262.059,52590.7
262.052,52614.3
262.051,52606.2
262.049,52632.3
262.041,52764.3
262.017,52612
261.986,52601.9
261.939,52622.9
261.893,52617.7
261.844,52659.3
261.798,52661.1
261.752,52675.2
261.716,52661.5
261.664,52559.8
261.659,52617.5
261.648,52594.4
261.612,52564.5
261.592,52558.5
261.572,52511.6
261.542,52460.8
261.495,52408.8
261.464,52837.3
261.418,52412
261.371,52453.8
261.326,52531
261.274,52544.8
261.22,52591
261.17,52639.2
261.118,52612.5
261.069,52627
261.02,52624.8
260.972,52613.1
260.922,52646.9
260.87,52686.5
260.824,52661.2
260.787,52647.9
260.73,52610.4
260.686,52568.4
260.642,52556.9
260.587,52514.8
260.541,52541.6
260.487,52532.3
260.464,52751.7
260.414,52600.5
260.382,52685.1
260.349,52729.5
260.311,52803.4
260.276,52919.3
260.216,53035.7
260.168,53159.2
260.127,53306.1
260.072,53482.6
260.023,53626.8
259.974,53752.3
259.926,53855.8
259.874,53953
259.831,54454.8
259.785,54056.2
259.739,54039.1
259.688,54042.2
259.644,53994.7
259.601,53932.7
259.563,53832.7
259.519,53770.6
259.474,53681.4
259.442,53620.1
259.409,53570.3
259.37,53491.5
259.329,53392.3
259.29,53388.8
259.258,53316.9
259.228,53413.9
259.193,53388.1
259.166,53271.4
259.125,53226.2
259.08,53168.1
259.031,53158.6
258.984,53141.6
258.929,53114.7
258.883,53143.9
258.825,53131.9
258.775,53149.3
258.727,53109
258.693,53181.3
258.663,53166.2
258.641,53209.8
258.607,53210.8
258.566,53210.2
258.521,53212.1
258.471,53206.2
258.422,53213
258.378,53198.4
258.331,53182.5
258.284,53190.3
258.23,53162.7
258.18,53023.6
258.142,53056.7
258.109,53163.4
258.083,53158.6
258.062,53179
258.048,53214.3
258.033,53188.6
257.995,53153.9
257.956,53139.5
257.912,53165.2
257.864,53162.3
257.82,53138.8
257.773,53111
257.724,53061.4
257.682,53040
257.648,52992.8
257.623,52987.9
257.602,52981.1
257.572,52955.2
257.527,52933.9
257.482,52942.8
257.43,52901.4
257.385,52900.2
257.334,52839.5
257.288,52803.8
257.239,52840.9
257.19,52813.1
257.135,52735.9
257.087,52728.1
257.044,52713.8
256.996,52754.4
256.966,52705.6
256.944,52725.3
256.908,52726
256.867,52750.4
256.818,52766.2
256.768,52757.3
256.719,52768.5
256.669,52799.8
256.618,52743.5
256.564,52715.7
256.515,52737.7
256.462,52721.8
256.416,52716.8
256.377,52704.5
256.333,52670.4
256.29,52646.2
256.248,52670
256.205,52657.5
256.171,52615.9
256.134,52605.6
256.114,52588.7
256.093,52588.4
256.071,52590.1
256.049,52573.1
256.022,52582.6
255.993,52572
255.963,52565.7
255.925,52573.9
255.887,52517
255.845,52518.8
255.807,52527.1
255.771,52513.7
255.73,52507.4
255.686,52460.5
255.64,52450.3
255.593,52444.3
255.544,52431.1
255.499,52433.7
255.46,52395.3
255.416,52373.5
255.372,52379.4
255.33,52337.1
255.281,52339.5
255.223,52338.4
255.171,52351.7
255.12,52328.7
255.069,52322.6
255.024,52293.9
254.985,52286.6
254.951,52257.1
254.912,52224.2
254.861,52236.4
254.82,52154
254.771,52084.8
254.726,52052.1
254.699,51970.3
254.668,51921.5
254.625,51841
254.579,51669.2
254.527,51514.7
254.476,51327.7
254.426,51183.3
254.375,50960.2
254.33,50834.2
254.278,50723.5
254.22,50693.3
254.172,50741.4
254.122,50815.3
254.073,50975.2
254.031,51069.5
254.005,51147.8
253.982,51193.2
253.964,51222.9
253.935,51283.5
253.894,51335.4
253.85,51364.5
253.807,51421.3
253.76,51459
253.718,51490.7
253.678,51553.5
253.634,51588.5
253.6,51645.5
253.575,51667.9
253.546,51709
253.51,51775.5
253.47,51819.3
253.422,51920.8
253.375,52008.1
253.328,52091.7
253.276,52175.6
253.237,52267.3
