262.194,-1
262.194,-1
262.194,-1
262.194,-1
262.194,52762.9
262.194,52765.6
262.194,52763.2
262.194,52762.8
262.194,52764.1
262.194,52764.9
262.194,52764.7
262.194,52763.7
262.194,52765.3
262.194,52763.2
262.194,52764
262.194,52764.1
262.194,52763.7
262.193,52764.7
262.193,52764.1
262.193,52764
262.193,52763.3
262.193,52763.9
262.19,52758.6
262.173,52759.9
262.169,52757.1
262.142,52768.1
262.111,52776.3
262.082,52782.1
262.06,52794.4
262.052,52802.2
262.051,52799.8
262.05,52804.2
262.045,52823.5
262.022,52822.5
261.991,52824
261.951,52837
261.902,52848.2
261.857,52867.5
261.809,52872
261.759,52883.1
261.72,52888
261.677,52890.7
261.66,52885.3
261.655,52885.4
261.62,52888.3
261.597,52883.9
261.577,52878.3
261.555,52874.5
261.511,52859
261.477,52922.3
261.428,52849.2
261.382,52834.6
261.335,52833.7
261.285,52825.3
261.235,52818.5
261.185,52817.7
261.129,52804.1
261.083,52811.5
261.03,52809.1
260.982,52815.1
260.931,52849.5
260.884,52865.3
260.835,52883.7
260.796,52896.7
260.742,52926.8
260.698,52953.4
260.654,52977.5
260.601,53017.8
260.555,53055.1
260.504,53107
260.466,53164.4
260.42,53194.5
260.395,53208.5
260.358,53258
260.325,53296.6
260.284,53344.2
260.229,53401.2
260.18,53453.5
260.137,53504.7
260.083,53570.4
260.032,53632
259.984,53668.1
259.937,53716.3
259.886,53744
259.846,53818.4
259.793,53792
259.752,53799.2
259.698,53799.4
259.652,53782.6
259.61,53762
259.572,53742.2
259.534,53736.7
259.484,53702
259.447,53674.5
259.418,53662.3
259.382,53642
259.336,53611.3
259.296,53586.1
259.264,53564.5
259.23,53547.9
259.213,53607.1
259.176,53528.9
259.134,53503
259.091,53491.5
259.045,53481.5
258.993,53467.7
258.942,53467.9
258.892,53469.5
258.838,53473
258.786,53475.1
258.736,53484.8
258.701,53495.4
258.672,53500.8
258.649,53504.5
258.618,53506.1
258.579,53500.1
258.53,53506.1
258.487,53498.3
258.432,53497.1
258.389,53489.2
258.342,53475.5
258.291,53462.9
258.244,53448.9
258.193,53429.4
258.148,53399.6
258.114,53389.3
258.088,53373.8
258.07,53378
258.054,53368.1
258.038,53358.3
258.004,53333.5
257.967,53316.9
257.923,53283.8
257.878,53286.9
257.831,53254.5
257.782,53234
257.736,53208
257.69,53198.4
257.655,53180.3
257.629,53182.6
257.605,53166
257.578,53153.9
257.538,53148.5
257.491,53129.7
257.445,53117
257.394,53105.8
257.346,53084.9
257.297,53077.3
257.253,53066.7
257.2,53041.9
257.149,53024.9
257.098,53023.6
257.054,53021.5
257.006,53011.3
256.973,53011.7
256.95,53013.1
256.919,53016.2
256.883,53014.4
256.828,53020.9
256.781,53032.6
256.732,53040.5
256.681,53050.8
256.63,53053.7
256.578,53059.5
256.526,53055.8
256.475,53064.6
256.425,53054.3
256.385,53053
256.345,53049.1
256.299,53027.6
256.256,53021
256.214,53011.8
256.179,52995.7
256.143,52985.5
256.119,52975.8
256.098,52965.3
256.076,52959.7
256.053,52954.1
256.028,52935.8
255.998,52926.8
255.971,52911.3
255.935,52894.5
255.895,52872.3
255.854,52859.9
255.815,52835.1
255.779,52826.9
255.74,52805.3
255.697,52788.2
255.651,52767
255.604,52738.8
255.556,52715.2
255.509,52685.5
255.469,52659
255.427,52651.3
255.383,52619.5
255.34,52599.6
255.292,52578.5
255.238,52542.2
255.183,52509.6
255.133,52470.7
255.08,52438.9
255.032,52408.5
254.991,52378.5
254.961,52344.4
254.922,52310.8
254.878,52264.3
254.83,52235.3
254.78,52165.2
254.734,52106.4
254.705,52065.9
254.676,52036
254.637,51972.7
254.59,51926.3
254.541,51856.5
254.486,51794.2
254.439,51748.7
254.385,51698.5
254.341,51665.8
254.29,51630.3
254.233,51626.9
254.181,51620.1
254.137,51630.7
254.081,51657.5
254.039,51673
254.009,51687.6
253.987,51694.1
253.967,51707.6
253.944,51714.2
253.905,51746.6
253.862,51751.4
253.815,51782
253.772,51802.7
253.73,51821.9
253.688,51836.2
253.643,51861
253.606,51867.9
253.58,51882.8
253.554,51897.2
253.518,51917.3
253.477,51937.8
253.436,51960.3
253.385,51998.4
253.339,52023.1
253.289,52057
253.244,52088.4
253.209,52109.6
253.177,52127.5
