262.194,-1
262.194,-1
262.194,-1
262.194,52283.3
262.194,52624
262.194,52626.7
262.194,52627
262.194,52626
262.194,52627.4
262.194,52624.5
262.194,52625.6
262.194,52625.9
262.194,52625.7
262.194,52626.9
262.194,52627.6
262.194,52624.6
262.194,52626.1
262.193,52627.5
262.193,52625.3
262.193,52626.5
262.193,52624.8
262.193,52625.6
262.191,52623
262.173,52619.1
262.169,52602.3
262.144,52623.1
262.114,52641.3
262.084,52651.4
262.06,52666.8
262.052,52695.6
262.051,52684.9
262.05,52698.6
262.045,52758.9
262.022,52710.6
261.992,52700.6
261.954,52729.5
261.905,52746.6
261.859,52784.3
261.812,52795.7
261.763,52805.2
261.722,52828.7
261.678,52849.1
261.66,52833.5
261.655,52835.2
261.621,52848.2
261.598,52843.2
261.578,52838.4
261.556,52846.3
261.515,52814.2
261.479,53071.1
261.43,52798.7
261.385,52771.3
261.338,52780.8
261.287,52761.9
261.239,52751.2
261.187,52755.5
261.132,52702.8
261.085,52721.1
261.032,52712.5
260.984,52729.7
260.936,52796.9
260.887,52824.8
260.838,52856.3
260.797,52884.8
260.75,52943.7
260.699,52989.7
260.657,53030.9
260.605,53097.6
260.556,53174.7
260.508,53222
260.467,53350.7
260.42,53328.9
260.398,53340.3
260.362,53392.1
260.33,53392.7
260.286,53462.8
260.234,53502.3
260.183,53535.2
260.141,53575.5
260.085,53634.2
260.034,53678.1
259.986,53697.6
259.94,53741.3
259.889,53745.7
259.847,53940.1
259.796,53776.2
259.755,53770.9
259.701,53760.3
259.655,53729.6
259.612,53707.4
259.575,53682.6
259.536,53705.8
259.488,53668.1
259.449,53635.9
259.42,53636.4
259.384,53626.1
259.338,53584.4
259.298,53566.5
259.265,53567.1
259.232,53561.6
259.215,53793.7
259.177,53559.9
259.138,53528.2
259.093,53536.6
259.048,53508.7
258.995,53510.4
258.946,53517.5
258.895,53525.5
258.841,53543.7
258.789,53536.4
258.739,53558.4
258.702,53583.1
258.672,53596.5
258.65,53608.2
258.621,53608.6
258.582,53609
258.532,53620
258.489,53581.7
258.434,53599.1
258.39,53586.6
258.346,53568.5
258.293,53540.5
258.248,53534.7
258.195,53470
258.151,53419.2
258.115,53414.7
258.089,53394.3
258.071,53392.3
258.054,53391
258.039,53365.1
258.006,53322.5
257.971,53310.3
257.924,53266.8
257.881,53265.9
257.834,53237.4
257.784,53233.8
257.737,53212.9
257.693,53208.6
257.655,53198
257.63,53202.4
257.607,53198.3
257.579,53175.5
257.541,53182.8
257.495,53181.5
257.448,53175.5
257.397,53175
257.349,53128.2
257.3,53159.1
257.254,53122.2
257.202,53101.3
257.152,53045.5
257.103,53045.8
257.056,53050.2
257.007,53007.3
256.975,53021
256.951,53011.2
256.922,53025.4
256.884,53019.3
256.831,53011.4
256.783,53040.5
256.734,53059.1
256.684,53071.8
256.633,53094.6
256.581,53079.8
256.529,53101.9
256.478,53120.6
256.428,53099.7
256.386,53104.9
256.348,53102.5
256.302,53048.7
256.26,53049.7
256.215,53032.7
256.181,53007.8
256.145,52986.3
256.12,52974.2
256.099,52951
256.077,52945.3
256.055,52941
256.03,52904.6
256.001,52882.8
255.974,52863.8
255.938,52832.6
255.897,52787.1
255.856,52759.4
255.817,52721.6
255.782,52706.9
255.742,52674
255.699,52651.6
255.654,52613.2
255.607,52578
255.559,52548.9
255.511,52499.9
255.472,52456.1
255.429,52458.7
255.385,52389.1
255.343,52377.7
255.296,52349.9
255.242,52317.1
255.186,52262.1
255.136,52202.1
255.083,52154.5
255.034,52132.7
254.991,52099.4
254.964,52045.5
254.925,52008.8
254.88,51955.1
254.832,51909.3
254.783,51829.1
254.736,51787.2
254.707,51720.6
254.676,51705
254.64,51638.6
254.595,51604.9
254.544,51614.1
254.489,51615.5
254.441,51657.8
254.39,51710.3
254.344,51757.7
254.292,51823.8
254.237,51922.4
254.184,51997.7
254.14,52052
254.084,52108.5
254.04,52124.4
254.01,52123.5
253.988,52114.6
253.969,52114
253.945,52098.4
253.908,52106.3
253.866,52029.5
253.818,52022.6
253.774,51991.7
253.733,51957.7
253.691,51927.6
253.646,51921.3
253.608,51893.6
253.581,51900.4
253.555,51894.1
253.521,51910.7
253.479,51921.8
253.438,51944
253.388,51990.2
253.341,52015
253.291,52061.2
253.246,52105.6
